interarrival,prefill_len,decode_len
747.704301858302,1746,80
28.181077279500613,511,17
200.1283117745737,1598,8
50.071275016713706,783,23
1841.5398480116157,73,27
71.06371674887201,1677,14
298.09019979332635,1881,128
298.9759977752202,992,744
694.6274825990607,1835,31
145.21354217858897,131,73
611.907660919844,106,614
12.201889105910595,13,500
1197.4211446271947,470,199
47.6346518380897,2,10
299.6676305472195,1797,62
87.07214807368787,279,367
210.21360819824181,868,67
469.61353309058654,686,21
70.26361209666105,1907,6
155.99336723596014,814,9
519.7176374337082,1482,409
850.9239168595857,799,33
410.83013808118045,135,17
338.3801784450446,1281,18
53.071817448708046,1681,321
72.43755176914239,29,1351
1451.2697275967694,362,92
1.2015136315887,412,42
302.8389716662851,1243,258
645.4818968093672,1368,233
107.73738852972913,8,346
281.3159007541008,1481,294
310.56684565690995,1870,21
137.8934566653083,1048,346
964.5307736179785,870,12
1185.0750800551111,1605,267
632.5235541600055,136,74
3.965304325684901,311,36
453.18976477222384,1160,584
120.73655674385995,312,18
142.10812856051243,252,33
92.84603498549782,1047,18
388.38574956264523,602,111
270.5776673171728,21,448
98.34554305146763,1228,18
1233.2423911776705,804,47
124.98980620500348,1125,452
689.5596995253134,945,33
11.428952157862652,778,262
92.6646879829101,473,22
781.037057307177,840,47
351.4470635495062,704,22
474.8627106976229,191,9
256.08600530198134,309,15
261.50810870236256,1406,5
61.25404768459887,1431,13
85.72628704878035,1491,492
1148.9234455479063,1039,42
279.68490506367255,801,259
292.3525842132965,49,654
501.76233816016867,1756,13
6.504087001998975,556,16
347.78117389706273,1277,91
990.0549752458535,771,305
246.8985269908148,1525,45
243.22538646648368,663,528
276.05660824679086,77,714
883.0745575898477,1717,9
430.4508913877044,14,106
628.9159869340375,157,52
578.9169476580455,1226,22
23.862264337716134,786,43
1718.530681650925,369,4
559.9468945447782,1642,252
396.70803079504003,1042,399
21.133191345570978,1018,332
1143.783610650324,228,6
289.8479663068187,18,152
1106.872154427619,236,117
247.76423971877577,1811,59
393.64772594395777,525,462
1024.7582523136175,925,275
282.3890693117508,67,6
90.4592651083791,1550,213
253.02771997740174,776,694
219.73158584425974,38,26
600.0159889096208,871,13
839.8524223707726,17,360
5.210039611796632,13,334
312.15124369749776,295,12
142.1595216181894,1614,106
82.12314115138271,757,23
500.9067150850877,1097,116
825.1987205517534,786,248
359.3840808982858,921,308
98.47596837479884,355,10
636.0909399445422,434,5
336.7997394610149,718,61
746.4693395154865,1759,8
1528.9230474736564,1728,23
248.50688972126224,1824,75
175.6324799317896,1315,220
151.49552132718657,554,4
536.8549512234447,1268,16
1632.5403640206894,389,274
153.88287227451207,614,713
283.6178203728861,1001,11
392.59548133818095,74,562
1406.8362040350123,535,2
129.77501864600632,72,99
1490.54031079226,75,280
339.3793128331822,1035,304
595.8294310230316,727,298
694.9674825784351,555,207
82.21973680407514,412,16
1681.6985063888658,397,315
1707.3088855187877,199,42
919.399019001129,392,40
847.4386296622334,1080,142
180.53374269871588,148,11
873.5964182249628,287,273
1002.1434934153788,653,319
141.69771140900457,407,9
85.54080791747563,485,13
646.6772056602255,1182,594
394.1133238579087,1205,4
52.17636331318634,592,1135
233.14375382815092,1858,65
184.44206782084999,1269,2
494.0999013317142,852,75
249.33758214672028,787,520
478.19303168552403,7,114
734.3464795693453,1126,75
561.293860243123,779,186
439.3686993110103,1933,31
1083.1765790400993,659,493
130.16172800504555,177,105
323.8288198554702,1333,344
645.0490298041261,358,519
115.9529535094734,537,24
108.73987885748211,762,762
527.0297169645861,776,32
693.502728707977,205,3
994.1768496735601,841,65
271.8974497544667,19,110
575.9196175858852,544,290
85.7025254145344,1534,262
172.79316393898702,876,50
457.1431745738933,953,821
73.15752477413885,553,15
1424.627718646559,239,190
62.538251668753155,452,32
685.4978399399971,231,273
175.37193485434653,646,46
603.4980256171137,207,10
237.15965379716147,548,22
629.4191719786626,546,126
1054.1596602437464,1205,59
414.4892608253967,616,115
81.84714291832705,1033,36
1379.3612906404767,1335,139
347.5771848671702,1516,341
125.11254879537894,802,501
239.9866039801351,422,109
583.7144130981395,644,16
1251.6573209132337,38,635
1083.7565500519834,253,148
69.1014122216785,1203,27
939.0091421434563,890,201
407.77415282653044,670,318
240.95525022848904,454,371
285.39707398777074,166,19
723.5899584294359,686,393
851.6023374930691,653,44
490.35113606445617,1376,366
27.538203293440635,355,340
755.5098481183501,1345,29
11.922923701409669,1041,20
224.2944984278435,80,564
268.4745952226967,814,6
322.48492124026876,519,216
135.15501806557668,1330,5
248.28272240671595,1049,402
707.5955014745625,5,93
144.66151087137231,73,458
767.0804732101924,1245,422
5.785415391193906,110,41
70.4378027571084,798,53
1185.9584969070343,1727,27
290.57515004024464,390,7
23.832351093794752,606,2
430.96947721830117,655,763
278.31724564689046,611,13
42.40451213346006,1870,117
195.498602452448,555,2
435.66736671090877,142,8
451.69291387939643,520,268
996.3472837412525,1583,27
310.0665448789002,570,25
50.57766214872239,656,355
55.101285357046784,781,70
246.50549407131354,836,449
93.69658452323816,594,6
1160.1020354020623,465,211
108.96296539719866,794,2
215.86178052060572,338,304
328.33038874728044,664,3
183.349989112754,263,8
499.3921359217205,168,295
424.9219203036106,1079,264
1281.3382576653432,12,123
815.3360649354652,1131,17
422.2731431798909,550,109
270.5719305198282,414,14
436.0808630643173,334,8
446.0275072318334,1062,75
143.60332889461657,739,397
89.61658407032816,750,276
334.58455466047474,1150,387
167.81945124330952,789,331
222.40356181283158,297,282
0.7611469876890334,220,96
523.2876618546574,17,312
27.321788993047285,1186,93
607.9113887128337,1459,7
106.57975049162106,745,7
82.30493286955002,600,5
419.51189258197815,322,62
1875.5456551709065,4,3
250.65225863701434,768,122
930.2842610362966,300,71
29.18203526496692,598,20
324.86204917099224,1164,125
523.4138931117127,393,19
215.14357651184923,1876,66
63.384004042858805,1600,11
7.097763805581174,1876,138
223.52918798367313,984,113
620.6455195235226,693,412
2131.165270079903,982,367
284.29368377930496,239,667
159.74400196864568,1465,7
194.59112335119445,1834,93
44.08457110612613,576,4
273.3910394488475,1812,168
450.98137267137014,838,408
446.648165976828,1675,93
5.87485817047531,210,12
459.1496577322378,1756,7
500.88040689577207,1056,314
318.7220374792945,403,36
1324.905116469057,963,416
136.44175530923684,1827,108
873.1314202473163,586,338
87.51029874457357,1570,6
138.85747063488296,325,81
104.81638650492253,345,25
989.9909697306389,768,9
721.1790766281902,720,81
273.69919036677436,508,446
217.07532800975181,337,649
5.936107047907866,432,756
553.3527268536762,293,178
1531.7215674129184,226,319
689.1062551300663,228,64
121.3112623593047,1070,356
140.43771469208897,862,743
251.23264756190616,976,313
239.44937547234542,311,74
120.87100888583203,540,28
716.974320844042,594,10
704.9964849905967,812,33
560.3557824979006,649,229
2.2733468317609278,1441,27
1139.8778979336219,238,37
188.2616826463137,1195,37
13.367849316913617,626,756
463.7748460535568,1126,412
611.6034449452708,100,2
508.15041767081226,15,276
226.65119868900314,1407,5
902.6177407347166,810,69
201.52981814423475,86,72
353.25692655781677,229,30
1164.768010789649,1170,9
595.0027154829017,413,109
45.46464384073647,1839,4
686.2653296149265,1776,20
1060.4066432709371,807,288
797.8013857789575,28,433
296.1029168959645,865,39
797.1721981704975,1064,551
35.95056968411618,1392,350
134.0953116018422,745,5
921.7855404187262,1560,74
19.32282383335424,1122,12
232.04003224705838,1445,8
900.3313500818917,1217,310
269.86444638550466,101,6
40.41912648843635,865,56
280.9344059180541,1423,43
602.3196993004714,537,8
173.88369704902354,126,24
1083.4855210433018,283,20
1292.239061005822,718,11
83.95022812216109,1612,8
44.81782015028612,581,20
162.63154901180624,24,42
289.4050633538643,1655,65
78.08229195010861,558,21
126.40116464354287,1271,9
1237.728747342852,333,6
573.6435246120509,445,192
416.5343349419371,737,4
562.6742102211717,966,1029
1.2478130083004073,1271,92
71.89201460795509,36,834
537.9862238636825,506,16
573.7854039760875,1063,49
876.4061728149713,450,2
402.6530241007757,428,10
372.4571893125826,1879,7
231.72400106567952,18,336
775.2440107989052,1350,54
873.4622971972572,534,291
274.6228569762107,374,342
215.29264365787313,134,318
23.643336360600784,1511,55
717.9819067876034,36,327
511.0718117662608,292,191
264.40889480858556,193,8
321.1712498573253,131,238
1034.9105939812807,906,8
960.4874491708364,749,398
90.20978393669705,55,507
864.2460844152748,965,5
325.8593193645764,180,120
51.28294699444879,1053,112
170.61317200493605,265,10
530.9159994383274,1152,410
1023.538252204997,1029,348
52.42573818488235,1391,341
430.0432917273263,162,289
518.2190649044207,295,141
147.75241156406062,1347,9
646.041554102637,1660,12
49.8585129542115,889,92
125.26253199380821,1104,579
0.22449570844920524,58,235
319.37739954071327,1076,745
139.77558333224115,879,12
37.15805197207724,486,34
972.6336426624342,513,174
101.24625060867112,915,3
382.97433855185585,1884,17
144.7863776783716,1237,385
416.02702988162855,547,4
485.56534603980583,1149,395
591.148182057703,660,3
160.26875690460713,241,9
22.129422390027695,514,283
889.9712417417011,1502,229
1592.3612629707472,1256,25
993.6137112571691,765,60
39.41606870618881,815,2
702.9718472542336,1845,1
304.24628755552175,181,10
457.1438240078599,1111,348
432.46460271263055,929,15
350.07321881911,1442,402
513.9062579733292,733,311
437.9200595971676,362,327
393.1459532538426,843,48
70.45149068422693,785,383
915.2078924969293,12,366
640.1712987067222,845,322
1524.3633575846636,1785,23
717.2490978248268,1327,299
399.3241986040454,662,525
1138.7133253971917,1268,22
485.5204872313239,46,33
169.7150423620788,694,14
88.2204698395265,1324,22
423.82564122590026,345,387
609.1273122322214,632,20
794.6024821175894,537,9
153.5430993903975,738,6
1061.8465122185953,1190,228
394.3688692410059,279,78
587.0051504690686,1045,276
754.7209076645107,796,423
1224.1114853760516,1938,15
156.56078327154282,738,11
227.81630012038647,7,400
1052.4608920764692,1114,517
822.2353901851699,1500,4
232.86265858999224,888,14
287.93997778448136,539,10
577.2937894157207,1706,79
28.8940337897054,508,438
209.27466317615085,675,49
105.58253003662772,619,467
334.3827593068187,459,240
676.0498233099963,1175,2
63.62318210291377,253,311
1976.0390260824956,1201,288
287.7455838793059,71,496
677.8874401206918,341,20
198.63190851914862,721,5
306.1475814735234,162,154
1530.7592735047263,1631,39
535.7846890071413,1241,185
11.880229436275435,925,513
120.65932903641378,951,337
137.19159514925374,1740,2
1459.1614416082198,1214,810
670.9953729784336,459,45
518.9321563367394,1897,51
33.00352617677662,828,458
744.5461797329159,375,40
91.65421088844246,1044,11
73.63895859484062,1749,28
928.6458689109693,664,124
2.3085134266447964,475,14
29.883768555659657,1891,42
1151.2369994660298,1343,30
132.46086083412177,1041,443
680.5568869663882,354,188
489.38508750850576,1764,13
54.42068090382075,280,8
724.2964786382224,1675,25
106.25153145852978,773,413
543.4711349576089,824,56
219.16027793969525,1396,11
359.7395270029402,357,16
1336.0465769481048,345,225
137.14169152157822,185,14
163.7699803588252,1107,37
158.19591989707644,268,295
211.23270171762934,365,405
392.9112122500467,622,719
736.3175612819698,289,20
1022.1659085696296,1651,8
28.86444555688503,132,138
480.04478946865805,986,11
410.2766877519745,203,147
419.95023517759876,333,8
720.7533648504806,1004,358
1270.0824106495393,370,2
630.5569029595952,232,27
86.07495632384754,869,266
1414.112339581162,206,47
916.117845717236,1290,46
162.8264305540635,1277,47
59.60965630119253,316,37
749.6451099172468,1696,161
1711.7574076720796,794,914
62.34415958740582,839,764
481.6976176253076,1226,258
4.519126800311479,961,481
16.520271177821137,130,13
703.069759932806,986,327
772.8269463967564,209,12
196.46972291736554,162,16
271.60477385566276,953,31
691.0876297082314,1225,23
891.3602233847146,19,20
147.70424194065245,443,430
701.1705144192098,143,113
102.51050011983754,764,10
271.093193582757,1113,292
580.1302969392384,775,32
529.2436761326067,993,208
318.9649395594042,1362,507
506.64186397775603,667,22
23.704863698356622,761,254
155.45270782853535,1139,550
111.40319648183049,947,12
39.00914562042208,1480,45
106.42352377936257,250,40
898.892868348693,706,27
1035.9106757494058,1101,396
348.1844811212927,464,72
302.81809334230275,147,75
284.3746393477846,443,27
1460.6999203076407,1046,197
1292.411089165487,624,11
111.52859495040401,930,335
45.627985609326046,291,34
25.56243890658258,32,247
202.35096649411014,1097,292
247.08555896187474,298,8
130.09730587011288,563,10
1155.9067503427973,1469,21
829.6915823427341,674,13
623.7203910884573,577,18
302.3761153447045,718,74
994.7040730699176,1620,2
1327.4671382976533,722,480
999.4661107240322,209,280
138.48972959551836,1338,315
912.810815571825,557,771
197.1875945929165,939,204
60.13905152591716,560,27
622.2189339896909,777,323
756.5154919404256,152,661
1977.6375426198786,394,273
299.7803338363802,808,244
132.1354910928588,1426,43
30.915463368369846,253,22
243.67690638979596,1396,73
393.78144533867845,1623,6
313.67668929299805,1139,459
81.22401658400535,1149,665
212.3390176532126,1248,15
1142.8094969181022,296,279
281.087692419567,1184,49
328.1818780669627,1159,42
291.88188370226453,869,11
222.02063136115729,71,679
28.590968829227187,560,19
118.99714010170513,81,43
316.86530433465515,272,268
401.4221800319124,1141,271
297.30377886828285,425,307
206.80600503723468,84,1060
743.8079905926281,96,11
542.4801438177097,1050,6
1329.4128126664334,664,5
12.858267610924711,669,527
623.0346206909235,63,1621
28.955504423933064,1211,11
157.19805755924244,1638,95
1138.3515211652189,586,50
682.621814898617,118,382
495.8930646331676,451,90
233.28908389406135,343,110
23.36538664011904,903,53
137.8042419204222,1057,14
299.70224793084054,632,794
251.21326557031637,901,298
280.10687665337986,716,10
14.070767803197482,1887,29
458.32931333584474,720,305
274.1001815399249,257,232
7.739997966450299,299,2
1280.1759787712815,776,17
100.69632163878764,1095,4
84.95325076593713,1615,16
643.1456000514413,1023,21
195.99009960171335,1431,432
432.2681821154975,350,54
2.7355471283701163,1533,28
258.12008703982764,630,376
11.496035656499602,260,17
107.50531178210133,1743,2
98.99978261445412,640,363
1617.3426692228531,1097,439
164.6300186785621,1170,32
835.6176171543318,314,10
249.61484700900206,178,14
905.8007817017067,1860,26
496.93311138463207,1195,12
3.253803568030599,706,41
54.0952870320092,809,20
14.558525583792784,32,304
43.337083471946464,651,8
113.76644298585306,996,466
703.9227912731362,318,17
604.8269963361972,310,327
128.30089412036725,743,522
226.2811013026954,10,353
897.1254505761044,1574,313
34.31756931838571,334,326
380.3363631237619,1226,45
55.86255741105497,1177,867
2342.9297092210736,1291,11
266.40566036746105,1926,11
1128.3660407625637,809,35
75.90133671333548,375,17
2119.435896537429,1068,45
27.94751162689528,608,13
27.76210049027736,1179,17
792.2039752468028,20,878
685.14590348735,1077,14
130.25595494238235,1228,196
129.59334915375715,1008,701
292.5259188235498,304,19
1314.4370936764021,121,120
449.46108310450643,1731,57
816.8909726319363,1151,726
922.5984272444073,318,17
66.00659851329166,808,320
395.27668725591525,452,417
1983.2048738642063,611,169
45.95821311576516,960,20
267.9641438555009,1530,11
661.7352136321758,914,10
2086.2840134254357,628,30
58.29065838626906,1742,15
236.9151845076554,82,476
639.1804737395811,1329,360
412.15955837853835,413,121
964.1607398132713,1770,117
49.25649223009977,1184,175
